,ratings,reviews,usefulness_rating,name,id,reviews_clean
2397,6,No review,-1.0,Ocean's Twelve,tt0349903,no review
2398,8,No review,-1.0,Ocean's Twelve,tt0349903,no review
2399,7,"I absolutely adored the Ocean's 11 movie. So I was very excited to watch Ocean's Twelve, and had loads of hype around it. And now watching Ocean's Twelve, I think it's safe to say while not horrible and it is rather fun, it's nowhere as good as this film. It's plot just seems very forced and goes for the easiest way to make a sequel. It also doesn't have a good twist either. You clearly can tell where it is going. But it still has that fun Oceans vibe and style to keep it afloat to me at least. The actors are still likeable, the plot while with its problems isn't downright horrible and the overall film is watchable. ",-1.0,Ocean's Twelve,tt0349903,i absolutely adored the oceans movie so i was very excited to watch oceans twelve and had loads of hype around it and now watching oceans twelve i think its safe to say while not horrible and it is rather fun its nowhere as good as this film its plot just seems very forced and goes for the easiest way to make a sequel it also doesnt have a good twist either you clearly can tell where it is going but it still has that fun oceans vibe and style to keep it afloat to me at least the actors are still likeable the plot while with its problems isnt downright horrible and the overall film is watchable
2400,1,"I had read the newspaper reviews of this film and I must say my expectations were very low before watching Ocean's 12. I really enjoyed the first movie but this successor is one of the worst movies ever. I would rate it top 5 of the worst movie I have ever seen. Why do I say that? First of all there is a story so thin that Britney Spears Crossroads looks like the perfect action thriller. The fragments that could be assigned the term ""story"" is loosely held together at times but most of the time the movie just moves along with no purpose or drive. The entire story seems forced and the script surrounding the story is even more forced that it become farce at times. The actors show up but doesn't do anything to deserve any credit or appraise. Most embarrassing are leading ladies (Roberts and Zeta-Jones) that either overplay or are extremely plain. Damon, Clooney and Pitt aren't brilliant either. To be honest I really don't understand how they would want to be associated with something as bad as this movie. === May contains spoilers ==== Camera and editing, sigh where should I begin. There are many unnecessary camera movements that just make the experience painful. Combine that with extremely untactful editing and you start looking for a wooden spoon to carve your heart out. Especially the scene where the entire gang is moved out of the prison to be transported away by car. The camera zoom to each person just get boring and when you are at number 3 of 12 you got the message: wow you are cool and can do simple zoom effects - NOT. I understand that the scene with Tess Ocean (Julia Roberts) playing Julia Roberts is supposed to be funny but it just gets extremely embarrassing and you turn away to avoid experiencing the mess. Bruce Willis. Why? Please explain it to me! WHY??? To summarize ... if you have to choose between root canal work and watching Ocean's 12 I recommend the former. Make sure they do all the teeth while you are at it ... ",0.5614035087719298,Ocean's Twelve,tt0349903,i had read the newspaper reviews of this film and i must say my expectations were very low before watching oceans i really enjoyed the first movie but this successor is one of the worst movies ever i would rate it top of the worst movie i have ever seen why do i say that first of all there is a story so thin that britney spears crossroads looks like the perfect action thriller the fragments that could be assigned the term story is loosely held together at times but most of the time the movie just moves along with no purpose or drive the entire story seems forced and the script surrounding the story is even more forced that it become farce at times the actors show up but doesnt do anything to deserve any credit or appraise most embarrassing are leading ladies roberts and zeta jones that either overplay or are extremely plain damon clooney and pitt arent brilliant either to be honest i really dont understand how they would want to be associated with something as bad as this movie may contains spoilers camera and editing sigh where should i begin there are many unnecessary camera movements that just make the experience painful combine that with extremely untactful editing and you start looking for a wooden spoon to carve your heart out especially the scene where the entire gang is moved out of the prison to be transported away by car the camera zoom to each person just get boring and when you are at number of you got the message wow you are cool and can do simple zoom effects not i understand that the scene with tess ocean julia roberts playing julia roberts is supposed to be funny but it just gets extremely embarrassing and you turn away to avoid experiencing the mess bruce willis why please explain it to me why to summarize if you have to choose between root canal work and watching oceans i recommend the former make sure they do all the teeth while you are at it
2401,8,No review,-1.0,Ocean's Twelve,tt0349903,no review
2402,7,"I saw this only now because I heard it was bad. Not being the biggest fan of the first I was fine skipping it. But over the years I've learned not listen to people and to decide for myself. And the movie was pretty much how they said but it wasn't bad. I really liked the story and the way it was shot was incredible. Soderbergh has the ability to take a straight forward scene and make it interesting by the camera angle. Choosing when to introduce characters or elements into a scene. The opener is a good example. Just because of what you are seeing while CZJ is talking you know what's going on. The first half is great and then unfortunately the second half kinda looses it. It gets too convoluted and messy. I get what they were going for, a heist without the heist. But there's so much going back and forth during crunch time that it's almost a mess. And ultimately it's very unsatisfying because they explain the climax of the story and it's over. There's no real thrill of suspense or anything. And we don't really care about CZJ and her dad at all. I give them the A for effort. I miss when big Hollywood movies would take a risk sometimes and not play it safe every single time. What works in the movie works very well. I didn't realize that the movie wasn't going to land where intended till towards the end, so there's that. The humor was good and the plot was really good. ",-1.0,Ocean's Twelve,tt0349903,i saw this only now because i heard it was bad not being the biggest fan of the first i was fine skipping it but over the years ive learned not listen to people and to decide for myself and the movie was pretty much how they said but it wasnt bad i really liked the story and the way it was shot was incredible soderbergh has the ability to take a straight forward scene and make it interesting by the camera angle choosing when to introduce characters or elements into a scene the opener is a good example just because of what you are seeing while czj is talking you know whats going on the first half is great and then unfortunately the second half kinda looses it it gets too convoluted and messy i get what they were going for a heist without the heist but theres so much going back and forth during crunch time that its almost a mess and ultimately its very unsatisfying because they explain the climax of the story and its over theres no real thrill of suspense or anything and we dont really care about czj and her dad at all i give them the a for effort i miss when big hollywood movies would take a risk sometimes and not play it safe every single time what works in the movie works very well i didnt realize that the movie wasnt going to land where intended till towards the end so theres that the humor was good and the plot was really good
2403,1,"This was the biggest disappointment of a movie...:( Sucks, cos I was really looking forward to it. All the twists were crap. They were ALL flashbacks!!!  What makes a good heist movie is the BELIEVABILITY of the the job. Yes it has to be surprising so the audience is stunned, but if you walk away and go that's bulls#!t... what's the point?  Plus the main heist was a bag snatch anyway! You didn't get to see the team operating at it's full deceptive and brilliant potential. There was not even ONE good heist in this movie! They were all rubbish.. including that french idiot's break dancing crap to get through the lasers... it's easy to do that when they are composited in afterwards! Plus that kind of stuff has already been done in at least one other movie.. and it was stupid then as well... Also, there's no reason to have even HALF of the 12 or 11 in this movie! What difference do half of the cast really make to the outcome of this movie??? Half the SCENES don't even need to be there!  The first one was classy. This was CHEAP! And it makes the whole team loose credibility. Especially Ocean himself for bowing down the Bennett. ",0.6721311475409836,Ocean's Twelve,tt0349903,this was the biggest disappointment of a movie sucks cos i was really looking forward to it all the twists were crap they were all flashbacks what makes a good heist movie is the believability of the the job yes it has to be surprising so the audience is stunned but if you walk away and go thats bulls t whats the point plus the main heist was a bag snatch anyway you didnt get to see the team operating at its full deceptive and brilliant potential there was not even one good heist in this movie they were all rubbish including that french idiots break dancing crap to get through the lasers its easy to do that when they are composited in afterwards plus that kind of stuff has already been done in at least one other movie and it was stupid then as well also theres no reason to have even half of the or in this movie what difference do half of the cast really make to the outcome of this movie half the scenes dont even need to be there the first one was classy this was cheap and it makes the whole team loose credibility especially ocean himself for bowing down the bennett
2404,-1,"*SPOILER ALERT* *SPOILER ALERT* What a lineup. You've got George Clooney, Brad Pitt, Matt Damon, Julia Roberts, and Catherine Zeta Jones in a Steven Soderbergh film. Oh man. It's got to be good. The A-list went to Europe and made a home movie. See all your favorite movie stars do absolutely nothing. See them goof off in Europe under the pretense of making a movie. Better yet, don't see this one. ""Ocean's Twelve"" is a sorry sequel to ""Ocean's Eleven"". This one is more of a celebrity love fest than an actual movie. I can think of one crucial element that was missing from this movie. Oh, I don't know. How about a heist to go with your heist movie? Oh yeah. They must have forgotten about that. It just wasn't that important when you have so many movie stars wandering around the screen. It's enough just to film their presence. Well, actually it isn't. So Clooney and friends have to pay back Andy Garcia for all the money they stole in the first flick. The gang head to Europe to plan some heists. They plan and plan but Europe is just not as much fun to steal from as Vegas. Their hearts weren't into it so they just fumbled around Italy and had some laughs. ""Ocean's Twelve"" is not ""Ocean's Eleven"". While the first flick was an enjoyable heist movie, this sequel is a shameless, lame brained dud. They paraded their movie stars in front of the camera in the hopes that something interesting would happen. No such luck. Skip this turkey. ",0.5,Ocean's Twelve,tt0349903,spoiler alert spoiler alert what a lineup youve got george clooney brad pitt matt damon julia roberts and catherine zeta jones in a steven soderbergh film oh man its got to be good the a list went to europe and made a home movie see all your favorite movie stars do absolutely nothing see them goof off in europe under the pretense of making a movie better yet dont see this one oceans twelve is a sorry sequel to oceans eleven this one is more of a celebrity love fest than an actual movie i can think of one crucial element that was missing from this movie oh i dont know how about a heist to go with your heist movie oh yeah they must have forgotten about that it just wasnt that important when you have so many movie stars wandering around the screen its enough just to film their presence well actually it isnt so clooney and friends have to pay back andy garcia for all the money they stole in the first flick the gang head to europe to plan some heists they plan and plan but europe is just not as much fun to steal from as vegas their hearts werent into it so they just fumbled around italy and had some laughs oceans twelve is not oceans eleven while the first flick was an enjoyable heist movie this sequel is a shameless lame brained dud they paraded their movie stars in front of the camera in the hopes that something interesting would happen no such luck skip this turkey
2405,6,I'm getting this film series a feel of overrated.The first part was boring and this is somewhat entertaining but lacks a good screenplay.Only pro is that atleast we can spend time ,0.0,Ocean's Twelve,tt0349903,im getting this film series a feel of overrated the first part was boring and this is somewhat entertaining but lacks a good screenplay only pro is that atleast we can spend time
2406,6,No review,-1.0,Ocean's Twelve,tt0349903,no review
2407,6,"""Ocean's Eleven"" was one of the best made ""caper"" films to be made in the past twenty-five years (my opinion). It was smartly made, with an interesting, handsome and talented group of actors. A wonderful script, updated by Ted Griffin. Steve Soderbergh kept the action and story tight, and gave the film a first class ""look"". It went on to garner much critical and commercial success, and provided a hit vehicle for Brad Pitt and Matt Damon, that neither one had had in the previous few years. Talk of a sequel was guaranteed. Anticipation was high, for this surely seemed to be a franchise that could be tapped every couple of years. Sorry to say that ""Ocean's Twelve"" is somewhat of a mess, and too much of a disappointment. The problem is with the difficult to follow screenplay by George Nolfi. I don't mind jumping back and forth in time to tell a story, but there are too many holes in the story that ask you to wait until the end of the movie for resolution. The problem with having so many holes in the story, is that it makes you realize how flimsy the screenplay as a whole is. While it's good to see everybody back in this film, there seems to be less chemistry amongst the leads. Clooney and Pitt do not have any interesting scenes with each other here that makes you believe their characters are still friends., which was one of the things in the first film that made them so endearing. Garcia is largely wasted in what is little more than a cameo role. Roberts, who was pregnant at the time the film was made, has little to do, and the rest of the cast is wasted. The only one who comes off well is Zeta-Jones, who is absolutely beautiful. There are some moments in the film that seem to be there only to let the cast and Sonderbergh show how much fun they had on their little vacation in Europe. An idiotic plot device that centers around Robert's real-life celebrity doesn't work, nor does an appearance by Bruce Willis. There are also an endless number of individual shots of each member of the gang. Oh look, here they are all walking out, one by one, of a building. Here they are, one by one, getting caught. And here they are again, one by one looking at each other. Not very interesting. And lastly, too much of the movie is explained after the fact. One of the best parts of the first film was to see how the caper went down as it happened. Here, it's all presented as a follow-up to the events. Not good. ""Ocean's Twelve"" is in the end, a bitter disappointment. I wish I hadn't seen it and could just have preserved the memory of the first film in my mind. ",-1.0,Ocean's Twelve,tt0349903,oceans eleven was one of the best made caper films to be made in the past twenty five years my opinion it was smartly made with an interesting handsome and talented group of actors a wonderful script updated by ted griffin steve soderbergh kept the action and story tight and gave the film a first class look it went on to garner much critical and commercial success and provided a hit vehicle for brad pitt and matt damon that neither one had had in the previous few years talk of a sequel was guaranteed anticipation was high for this surely seemed to be a franchise that could be tapped every couple of years sorry to say that oceans twelve is somewhat of a mess and too much of a disappointment the problem is with the difficult to follow screenplay by george nolfi i dont mind jumping back and forth in time to tell a story but there are too many holes in the story that ask you to wait until the end of the movie for resolution the problem with having so many holes in the story is that it makes you realize how flimsy the screenplay as a whole is while its good to see everybody back in this film there seems to be less chemistry amongst the leads clooney and pitt do not have any interesting scenes with each other here that makes you believe their characters are still friends which was one of the things in the first film that made them so endearing garcia is largely wasted in what is little more than a cameo role roberts who was pregnant at the time the film was made has little to do and the rest of the cast is wasted the only one who comes off well is zeta jones who is absolutely beautiful there are some moments in the film that seem to be there only to let the cast and sonderbergh show how much fun they had on their little vacation in europe an idiotic plot device that centers around roberts real life celebrity doesnt work nor does an appearance by bruce willis there are also an endless number of individual shots of each member of the gang oh look here they are all walking out one by one of a building here they are one by one getting caught and here they are again one by one looking at each other not very interesting and lastly too much of the movie is explained after the fact one of the best parts of the first film was to see how the caper went down as it happened here its all presented as a follow up to the events not good oceans twelve is in the end a bitter disappointment i wish i hadnt seen it and could just have preserved the memory of the first film in my mind
2408,6,"Following 'Oceans Eleven' was always going to be difficult, and unfortunately 'Twelve' failed to excel. A lack of differentiation between the two made it slightly tedious, missing originality and new concepts. Soderbergh offers the same tense, smooth heist attempt but changes the location, the prize and the form of the theft from 'Eleven'. The cast is relatively the same from 3 years ago with Catherine Zeta-Jones performing a top role in the film. It is worth noting where we left off in the last film, with Benedict's bodyguards subtly following Danny, Rusty and Tess. Turning to the beginning of the screenplay, Terry Benedict locates all eleven members of Danny Ocean's crew, demanding they return the $160 million they stole from the casinos plus $38 million interest. Short by half, the group schemes to stage another heist in Amsterdam to avoid problems with U.S. authorities. They are tipped off by an informant named Matsui about the location of the first stock certificate ever. After a complex series of schemes, they find the document has already been stolen by the ""Night Fox"", another master thief. Europol Detective Isabel Lahiri is called in to investigate the theft and realises that she gave Rusty the idea of how to solve a complication of the heist with a description of a similar burglary earlier during their relationship. Surprising the group at their accommodation, she warns them they cannot beat the Night Fox or his mentor, the mysterious master-thief ""LeMarc"", both of whom excel in practicing the ""long-con"". She has been hunting for years. Instantly we are confronted with a reason to plan and execute another heist for the group, however not for their own gain, but to repay Benedict. Danny and his gang discover the Night Fox is François Toulour, a wealthy French baron who has a villa in Lake Como. Toulour invites Danny to his villa and reveals that he had hired Matsui to inform the crew about the certificate in order to arrange the meeting with Danny. Toulour is upset that LeMarc did not describe him as the best thief in the world and challenges Danny to steal the Fabergé Imperial Coronation Egg. If Danny and his crew win, Toulour will pay off the debt to Benedict. Danny and his gang begin to plan an elaborate heist to swap the egg for a holographic recreation, but the engineer hired by the group accidentally tips off Lahiri to their presence, and she captures all of the crew except Linus, Tarr, Turk, and Saul. Linus comes up with a second plan involving Danny's wife, Tess, posing as a pregnant Julia Roberts in order to get close to the egg and swap it. They are foiled by Lahiri and a coincidentally present Bruce Willis, and the rest of the group are captured. Lahiri is told that they are to be extradited to the United States. Linus is chosen first to be interrogated by the FBI agent assigned to collect them. It turns out that she is his mother, who organises the release of the whole gang. She points out to Lahiri that Lahiri will face only retribution for forging a signature on a Europol form to obtain the necessary arrest warrants for Ocean's gang. It all seems very convenient that Linus' mother is able to free the gang and allow the heist to be completed. Some time later, Danny and Tess return to Toulour's estate where he reveals his glee at their failure. Toulour explains that he stole the egg at night using his agility and impressive dancing skills to evade its heavy security. Toulour's celebration is short-lived when Danny reveals that his group stole the real egg while it was in transit to the museum, and Toulour realises that they were tipped off by LeMarc. A flashback reveals that Danny and Rusty has met LeMarc earlier when he revealed his confidence trick intended to humiliate Toulour, and at the same time, to restore to himself the Fabergé egg that he had stolen years ago and returned his wife's wishes. Toulour is forced to admit Danny won the bet and gives him the money for the debt. They pay back Benedict and promise not to perform any more heists in his casinos as Toulour is in the background spying on Benedict. Rusty takes Lahiri to a safe house that he claims has been lent to him by LeMarc. She is reunited with her father, who is revealed to he the man she has been pursuing for years: LeMarc. Despite its clever reverse and the connection between Lahiri and LeMarc. Ocean's Twelve unfortunately didn't live up to high expectations. The heist is clever and is impressive tying in with LeMarc, a man who is regarded in myths as the greatest thief to ever live, so good that nobody knows if he exists, or ever existed. George Clooney and Brad Pitt do compensate for the poor watch with their collectedness and composure and ultimate intelligence to pull off and execute yet another heist in remarkable fashion. The film, lasting for 125 minutes, misses any real fluidity and doesn't entice its audience as much as 'Eleven' did. No anticipation or climax makes the watch less gripping and thrilling, which we all want to experience when watching a 'classic' theft. Numerous transitions in the film felt lazy and thoughtless meaning that the heist was convenient and somewhat lucky. Not on the same level as 'Eleven'. Overall very disappointing. ",-1.0,Ocean's Twelve,tt0349903,following oceans eleven was always going to be difficult and unfortunately twelve failed to excel a lack of differentiation between the two made it slightly tedious missing originality and new concepts soderbergh offers the same tense smooth heist attempt but changes the location the prize and the form of the theft from eleven the cast is relatively the same from years ago with catherine zeta jones performing a top role in the film it is worth noting where we left off in the last film with benedicts bodyguards subtly following danny rusty and tess turning to the beginning of the screenplay terry benedict locates all eleven members of danny oceans crew demanding they return the million they stole from the casinos plus million interest short by half the group schemes to stage another heist in amsterdam to avoid problems with u s authorities they are tipped off by an informant named matsui about the location of the first stock certificate ever after a complex series of schemes they find the document has already been stolen by the night fox another master thief europol detective isabel lahiri is called in to investigate the theft and realises that she gave rusty the idea of how to solve a complication of the heist with a description of a similar burglary earlier during their relationship surprising the group at their accommodation she warns them they cannot beat the night fox or his mentor the mysterious master thief lemarc both of whom excel in practicing the long con she has been hunting for years instantly we are confronted with a reason to plan and execute another heist for the group however not for their own gain but to repay benedict danny and his gang discover the night fox is françois toulour a wealthy french baron who has a villa in lake como toulour invites danny to his villa and reveals that he had hired matsui to inform the crew about the certificate in order to arrange the meeting with danny toulour is upset that lemarc did not describe him as the best thief in the world and challenges danny to steal the fabergé imperial coronation egg if danny and his crew win toulour will pay off the debt to benedict danny and his gang begin to plan an elaborate heist to swap the egg for a holographic recreation but the engineer hired by the group accidentally tips off lahiri to their presence and she captures all of the crew except linus tarr turk and saul linus comes up with a second plan involving dannys wife tess posing as a pregnant julia roberts in order to get close to the egg and swap it they are foiled by lahiri and a coincidentally present bruce willis and the rest of the group are captured lahiri is told that they are to be extradited to the united states linus is chosen first to be interrogated by the fbi agent assigned to collect them it turns out that she is his mother who organises the release of the whole gang she points out to lahiri that lahiri will face only retribution for forging a signature on a europol form to obtain the necessary arrest warrants for oceans gang it all seems very convenient that linus mother is able to free the gang and allow the heist to be completed some time later danny and tess return to toulours estate where he reveals his glee at their failure toulour explains that he stole the egg at night using his agility and impressive dancing skills to evade its heavy security toulours celebration is short lived when danny reveals that his group stole the real egg while it was in transit to the museum and toulour realises that they were tipped off by lemarc a flashback reveals that danny and rusty has met lemarc earlier when he revealed his confidence trick intended to humiliate toulour and at the same time to restore to himself the fabergé egg that he had stolen years ago and returned his wifes wishes toulour is forced to admit danny won the bet and gives him the money for the debt they pay back benedict and promise not to perform any more heists in his casinos as toulour is in the background spying on benedict rusty takes lahiri to a safe house that he claims has been lent to him by lemarc she is reunited with her father who is revealed to he the man she has been pursuing for years lemarc despite its clever reverse and the connection between lahiri and lemarc oceans twelve unfortunately didnt live up to high expectations the heist is clever and is impressive tying in with lemarc a man who is regarded in myths as the greatest thief to ever live so good that nobody knows if he exists or ever existed george clooney and brad pitt do compensate for the poor watch with their collectedness and composure and ultimate intelligence to pull off and execute yet another heist in remarkable fashion the film lasting for minutes misses any real fluidity and doesnt entice its audience as much as eleven did no anticipation or climax makes the watch less gripping and thrilling which we all want to experience when watching a classic theft numerous transitions in the film felt lazy and thoughtless meaning that the heist was convenient and somewhat lucky not on the same level as eleven overall very disappointing
2409,-1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2410,6,No review,-1.0,Ocean's Twelve,tt0349903,no review
2411,1,"I wasted about an hour of my life on this garbage, as that is about the time it took before I switched it off, and hope in future never to do the same again. If I remember right Oceon 11 was about a casino heist, and this film is meant to be a follow on from that; the story relates to a bunch of people who are being pursued about the first robbery so need to do another ""job"" to repay the victim or else.... However the plot is totally confusing. The acting is atrocious. The players try to be funny: they are not. The script is dismal and the directing even worse. It is all over the place. These people in the film are full of their 'celebrity' self importance and quite frankly it is embarrassing how bad this movie really is. Zeta Jones and Clooney look like amateur clowns. Total rubbish. ",0.75,Ocean's Twelve,tt0349903,i wasted about an hour of my life on this garbage as that is about the time it took before i switched it off and hope in future never to do the same again if i remember right oceon was about a casino heist and this film is meant to be a follow on from that the story relates to a bunch of people who are being pursued about the first robbery so need to do another job to repay the victim or else however the plot is totally confusing the acting is atrocious the players try to be funny they are not the script is dismal and the directing even worse it is all over the place these people in the film are full of their celebrity self importance and quite frankly it is embarrassing how bad this movie really is zeta jones and clooney look like amateur clowns total rubbish
2412,9,No review,-1.0,Ocean's Twelve,tt0349903,no review
2413,7,An European heist now. The eleven are broke now because of the past. They must take on another job. This time in Europe. They take on another member. I like the locations and the soundtrack. The acting is credible. The plot is ok. This is a good sequel. ,-1.0,Ocean's Twelve,tt0349903,an european heist now the eleven are broke now because of the past they must take on another job this time in europe they take on another member i like the locations and the soundtrack the acting is credible the plot is ok this is a good sequel
2414,1,No review,-1.0,Ocean's Twelve,tt0349903,no review
2415,-1,"Fun caper flick that has that 1960s/1970s Euro-trash style to it as the titled characters (led by George Clooney, Matt Damon, Brad Pitt and the rest) are forced to pay back the villain from ""Ocean's 11"" (Andy Garcia) after he and his associates track down our heroes. Now Clooney and the gang must make $190 million over a two week period as they travel to Amsterdam and Rome to pull their heists. Along for the ride is a sexy detective (Catherine Zeta-Jones) who has a past with Pitt and a world-class criminal (Vincent Cassel) who wants to prove to the underworld that he indeed is the greatest international thief. Totally silly and over-exaggerated, but enjoyable nevertheless. Director Steven Soderbergh uses a proved formula and a top-notch cast to get his wild points across. Cameos abound from big name stars and alums from the original give the picture a cool ""Where's Waldo?"" feel to it. Far from a special picture, but still a legitimate production. 4 stars out of 5. ",0.4,Ocean's Twelve,tt0349903,fun caper flick that has that s s euro trash style to it as the titled characters led by george clooney matt damon brad pitt and the rest are forced to pay back the villain from oceans andy garcia after he and his associates track down our heroes now clooney and the gang must make million over a two week period as they travel to amsterdam and rome to pull their heists along for the ride is a sexy detective catherine zeta jones who has a past with pitt and a world class criminal vincent cassel who wants to prove to the underworld that he indeed is the greatest international thief totally silly and over exaggerated but enjoyable nevertheless director steven soderbergh uses a proved formula and a top notch cast to get his wild points across cameos abound from big name stars and alums from the original give the picture a cool wheres waldo feel to it far from a special picture but still a legitimate production stars out of
2416,7,I watched oceans 11 years ago and it kind of bored me but it has been a decade so I decided to watch it again and then watch oceans 12 and 13. Of the 3 this was the most fun and surprising- Not for the plot and suspense but mostly for the cast and the enjoyment of hanging out with the gang for a while. Even though the plot is been there done that with nothing really exciting and almost slick enough in spots to put you to sleep... on the whole 12 was refreshing and fun. I really enjoyed the tongue in cheek humor here. It was fun to see Catherine Zeta Jones as a foil to Pitt. Although unbelievable the plot had enough twists to make it enjoyable -again mostly all tongue in cheek and if you take it that way and are not looking for a real suspenseful heist movie but more of a comedy this one is the winner. ,-1.0,Ocean's Twelve,tt0349903,i watched oceans years ago and it kind of bored me but it has been a decade so i decided to watch it again and then watch oceans and of the this was the most fun and surprising not for the plot and suspense but mostly for the cast and the enjoyment of hanging out with the gang for a while even though the plot is been there done that with nothing really exciting and almost slick enough in spots to put you to sleep on the whole was refreshing and fun i really enjoyed the tongue in cheek humor here it was fun to see catherine zeta jones as a foil to pitt although unbelievable the plot had enough twists to make it enjoyable again mostly all tongue in cheek and if you take it that way and are not looking for a real suspenseful heist movie but more of a comedy this one is the winner
2417,6,"I have read just two comments here because I didn't want to get affected by the general opinion. I think if you enjoyed the first part because of the sharpness with which the team carries out the heist and the smoothness with which everything gels together, then you just might be disappointed by the sequel. On the other hand, if you found it brilliant more because of the actors, then Ocean's Twelve might work for you. I belong to the former category and I couldn't help feeling exasperated at times while watching this movie. The zing's just not there! **Might contain spoilers ahead** There are some really great scenes, with my favorite being the whole Bruce Willis cameo. The Julia Roberts as Julia Roberts thing was really funny. The story in itself is great. Brad Pitt gets more screen space at the expense of Mr Clooney. Catherine Zeta Jones does a competent job. Matt Damon is hilarious as the nervous guy. The rest of the cast is fairly decent too. But the screenplay misses. And that costs the movie a lot. Watch Ocean's Eleven again after this to see how much more entertaining it was. ",0.5,Ocean's Twelve,tt0349903,i have read just two comments here because i didnt want to get affected by the general opinion i think if you enjoyed the first part because of the sharpness with which the team carries out the heist and the smoothness with which everything gels together then you just might be disappointed by the sequel on the other hand if you found it brilliant more because of the actors then oceans twelve might work for you i belong to the former category and i couldnt help feeling exasperated at times while watching this movie the zings just not there might contain spoilers ahead there are some really great scenes with my favorite being the whole bruce willis cameo the julia roberts as julia roberts thing was really funny the story in itself is great brad pitt gets more screen space at the expense of mr clooney catherine zeta jones does a competent job matt damon is hilarious as the nervous guy the rest of the cast is fairly decent too but the screenplay misses and that costs the movie a lot watch oceans eleven again after this to see how much more entertaining it was
2418,7,No review,-1.0,Ocean's Twelve,tt0349903,no review
2419,6,No review,-1.0,Ocean's Twelve,tt0349903,no review
2420,-1,"The key to understanding Ocean's Twelve and enjoying it is to realize that this film does not try to be a film about a bunch of gangsters pulling off a heist. It is a film about style. When it is explained in the end how they pulled off their heist, we understand that almost everything they did in the last third of the movie had no reason at all. They just did it for the style points and to make their adversary's defeat even more bitter. In my book, that's style. The movie flows freely, never really climaxing, watching beautiful people with beautiful voices, dressed in the height of fashion. It is amusing, not really funny except occasionally, not really suspenseful, but it is permeated by the feeling that everyone involved had a lot of fun - and it practically oozes out of the screen infecting the audience. It seems as if Soderbergh thought that he had done ""his heist-movie"" in Ocean's Eleven, so now he made the ""meta heist-movie"". It is a thoroughly enjoyable experience and i left the theater with a feeling of joy in my heart and the wisdom of true style in my bones. Style Uber Alles! Mahalo! ",0.6666666666666666,Ocean's Twelve,tt0349903,the key to understanding oceans twelve and enjoying it is to realize that this film does not try to be a film about a bunch of gangsters pulling off a heist it is a film about style when it is explained in the end how they pulled off their heist we understand that almost everything they did in the last third of the movie had no reason at all they just did it for the style points and to make their adversarys defeat even more bitter in my book thats style the movie flows freely never really climaxing watching beautiful people with beautiful voices dressed in the height of fashion it is amusing not really funny except occasionally not really suspenseful but it is permeated by the feeling that everyone involved had a lot of fun and it practically oozes out of the screen infecting the audience it seems as if soderbergh thought that he had done his heist movie in oceans eleven so now he made the meta heist movie it is a thoroughly enjoyable experience and i left the theater with a feeling of joy in my heart and the wisdom of true style in my bones style uber alles mahalo
2421,7,"Well the whole cast is back for another caper this time in the shores of Europe as they are all banned from the casinos of the US. THis time however there is an added twist as Terry Benedict wants his money back and a cop is hot on their trail. One thing I liked about the first film was the way Soderburg was able to mesh together all eleven characters to form a cohesive and fun story. Sadly however he was unable to duplicate it here. It seemed like that only a few characters that were getting substantial screen time. Yes, they were all back but it seemed like it wasn't necessary. All that top billing for guys like Garcia and Mac for bit parts. I also found the story not as enthralling as the first. Whereas the story of the first felt original and exciting this was more bland. It just didn't have the same punch as the first. The first was a really fun I also found it a little confusing at times and only really fully understood the movie after much discussion with those who have seen the movie. Well compared to the first movie there were a lot of really funny moments. Whereas the first was more serious this was a little more light. Well i'm really hoping they put this franchise to bed. I think by doing a sequel like Twelve it has really damaged the reputation it had produced after the first movie. ",-1.0,Ocean's Twelve,tt0349903,well the whole cast is back for another caper this time in the shores of europe as they are all banned from the casinos of the us this time however there is an added twist as terry benedict wants his money back and a cop is hot on their trail one thing i liked about the first film was the way soderburg was able to mesh together all eleven characters to form a cohesive and fun story sadly however he was unable to duplicate it here it seemed like that only a few characters that were getting substantial screen time yes they were all back but it seemed like it wasnt necessary all that top billing for guys like garcia and mac for bit parts i also found the story not as enthralling as the first whereas the story of the first felt original and exciting this was more bland it just didnt have the same punch as the first the first was a really fun i also found it a little confusing at times and only really fully understood the movie after much discussion with those who have seen the movie well compared to the first movie there were a lot of really funny moments whereas the first was more serious this was a little more light well im really hoping they put this franchise to bed i think by doing a sequel like twelve it has really damaged the reputation it had produced after the first movie
2422,2,"Considering the cast, this is utter trash. Its like a Tarantino wannabe. But falls Waaaay short of the mark. Avoid it unless you want something to go to sleep to. ",1.0,Ocean's Twelve,tt0349903,considering the cast this is utter trash its like a tarantino wannabe but falls waaaay short of the mark avoid it unless you want something to go to sleep to
